#burst	Time	Periodo Hlp(ms)	Periodo Hpd(ms)	Intervalo HlpFSlp(ms)	Intervalo HlpLSlp(ms)	Intervalo HpdFSpd(ms)	Intervalo HpdLSpd(ms)	Intervalo FSlpHlp(ms)	Intervalo LSlpHlp(ms)	Intervalo FSpdHpd(ms)	Intervalo LSpdHpd(ms)	Intervalo HlpHpd(ms)	Intervalo HpdHlp(ms)	Intervalo FSlpHpd(ms)	Intervalo LSlpHpd(ms)	Intervalo FSpdHlp(ms)	Intervalo LSpdHlp(ms)	Intervalo HlpFSpd(ms)	Intervalo HlpLSpd(ms)	Intervalo HpdFSlp(ms)	Intervalo HpdLSlp(ms)	t1LP	fst2fstLP	LPPD1spkperiod
197	192581.5	1059.7	1085.8	137.9	310.8	763.0	885.7	921.8000000000001	748.9000000000001	302.7	181.9	183.9	875.8000000000001	1131.8	958.9000000000001	1178.5	1057.7	946.9000000000001	1069.6000000000001	1010.0	1209.7	192718.5029	1055.900015	808.800012
198	193641.2	1039.1000000000001	991.9000000000001	134.20000000000002	333.90000000000003	707.2	827.5	904.9000000000001	705.2	322.8	200.10000000000002	210.0	829.1	1067.7	868.0	1151.9	1029.2	917.2	1037.5	949.2	1107.2	193774.4029	1024.900016	782.900012
199	194680.30000000002	935.9000000000001	977.0	120.10000000000001	278.1	664.9000000000001	780.9000000000001	815.8000000000001	657.8000000000001	284.7	164.4	162.8	773.1	1019.7	861.7	1057.8	937.5	827.7	943.7	874.5	1034.7	194799.3029	917.200013	707.60001
200	195616.2	721.4000000000001	676.8000000000001	101.4	261.6	411.40000000000003	529.5	620.0	459.8	312.1	196.10000000000002	203.9	517.5	779.3000000000001	619.1	829.6	713.6	615.3000000000001	733.4000000000001	619.2	797.8000000000001	195716.5029	721.700011	513.800008
201	196337.6	840.2	872.4000000000001	101.7	280.3	572.6	699.0	738.5	559.9	265.40000000000003	147.3	159.3	680.9000000000001	930.0	751.4000000000001	946.3000000000001	828.2	731.9000000000001	858.3000000000001	828.4000000000001	988.9000000000001	196438.2029	886.000013	630.10001
202	197177.80000000002	1122.4	1093.5	147.5	308.0	825.0	950.0	974.9000000000001	814.4000000000001	299.8	173.4	191.5	930.9000000000001	1137.5	977.0	1230.7	1104.3	1016.5	1141.5	1072.3	1233.9	197324.2029	1116.200017	869.000013
203	198300.2	1139.1000000000001	1176.0	141.4	303.0	862.0	982.2	997.7	836.1	268.5	143.5	162.60000000000002	976.5	1197.2	1035.6000000000001	1245.0	1120.0	1024.6000000000001	1144.8	1124.6000000000001	1305.7	198440.403	1145.900017	883.200013
204	199439.30000000002	1107.4	1135.1000000000001	148.1	329.20000000000005	798.1	922.4000000000001	959.3000000000001	778.2	314.0	193.8	199.5	907.9000000000001	1186.5	1005.4000000000001	1221.9	1101.7	997.6	1121.9	1047.7	1215.4	199586.303	1099.100016	849.500013
205	200546.7	1114.5	1053.0	139.8	307.5	751.6	871.4000000000001	974.7	807.0	337.0	212.70000000000002	227.20000000000002	887.3000000000001	1140.4	972.7	1224.3	1100.0	978.8000000000001	1098.6000000000001	1004.2	1165.2	200685.403	1091.600017	838.900013
206	201661.2	1090.6000000000001	1108.8	116.9	277.90000000000003	812.4000000000001	927.0	973.7	812.7	301.40000000000003	181.60000000000002	165.70000000000002	924.9000000000001	1157.6000000000001	996.6	1226.3	1106.5	978.1	1092.7	1064.3	1222.9	201777.003	1113.100016	861.200013
207	202751.80000000002	960.8000000000001	945.7	139.4	298.0	670.2	787.7	821.4000000000001	662.8000000000001	296.40000000000003	181.8	183.9	776.9000000000001	990.2	831.6	1073.3	958.7	854.1	971.6	891.9000000000001	1060.9	202890.103	936.300014	714.600011
208	203712.6	767.9000000000001	775.2	115.0	284.0	496.40000000000003	609.5	652.9000000000001	483.90000000000003	275.5	158.0	168.8	599.1	829.0	660.0	874.6	757.1	665.2	778.3000000000001	712.7	884.2	203826.403	766.500012	550.300008
209	204480.5	1111.3	1100.7	113.60000000000001	285.1	819.3000000000001	945.2	997.7	826.2	278.8	165.70000000000002	176.10000000000002	935.2	1163.2	991.7	1214.0	1100.9	995.4000000000001	1121.3	1081.7	1260.0	204592.903	1144.200017	881.800013
210	205591.80000000002	1133.7	1128.0	146.5	324.8	854.5	977.4000000000001	987.2	808.9000000000001	281.40000000000003	155.5	165.5	968.2	1147.0	968.7	1249.6000000000001	1123.7	1020.0	1142.9	1119.8	1277.7	205737.1031	1139.000017	873.600013
211	206725.5	1165.3	1170.0	151.6	309.5	877.5	1006.5	1013.7	855.8000000000001	273.5	150.6	159.8	1005.5	1178.2	1020.3000000000001	1279.0	1156.1000000000001	1037.3	1166.3	1161.0	1349.9	206876.1031	1169.200017	885.700013
212	207890.80000000002	1117.3	1143.1000000000001	155.5	344.40000000000003	834.1	958.7	961.8000000000001	772.9000000000001	292.5	163.5	164.5	952.8000000000001	1152.1000000000001	963.2	1245.3000000000002	1116.3	998.6	1123.2	1094.1000000000001	1249.8000000000002	208045.3031	1102.900017	842.900013
213	209008.1	1007.1	1011.5	141.3	297.0	705.1	827.1	865.8000000000001	710.1	309.0	184.4	190.3	816.8000000000001	1060.5	904.8000000000001	1125.8	1001.2	895.4000000000001	1017.4000000000001	961.0	1127.2	209148.2031	1010.200015	754.100011
214	210015.2	1314.3000000000002	1327.7	144.20000000000002	310.40000000000003	1041.7	1165.1000000000001	1170.1000000000001	1003.9000000000001	306.40000000000003	184.4	194.70000000000002	1119.6000000000001	1378.2	1212.0	1426.0	1304.0	1236.4	1359.8000000000002	1317.6000000000001	1497.0	210158.4031	1368.20002	1091.900016
215	211329.5	1094.5	1063.8	198.0	377.40000000000003	770.7	891.7	896.5	717.1	286.0	162.60000000000002	208.10000000000002	886.4000000000001	1073.9	894.5	1172.4	1049.0	978.8000000000001	1099.8	1018.3000000000001	1176.7	211526.6032	1028.200015	780.500012
216	212424.0	852.0	857.3000000000001	131.9	290.3	563.5	683.1	720.1	561.7	293.1	172.10000000000002	177.4	674.6	902.8000000000001	744.4000000000001	967.7	846.7	740.9000000000001	860.5	779.0	958.4000000000001	212554.8032	824.600013	609.000009
217	213276.0	733.6	715.4000000000001	104.4	283.8	446.8	567.7	629.2	449.8	293.8	174.20000000000002	182.70000000000002	550.9	793.7	614.3000000000001	844.7	725.1	629.5	750.4000000000001	658.7	840.1	213379.4032	736.900011	524.900007
218	214009.6	959.2	960.6	107.80000000000001	289.2	681.6	800.2	851.4000000000001	670.0	268.6	147.70000000000002	164.5	794.7	1017.3000000000001	835.9000000000001	1063.3	942.4000000000001	846.1	964.7	916.7	1115.2	214116.3032	973.400014	738.400011
219	214968.80000000002	960.2	961.0	122.0	320.5	702.4000000000001	824.2	838.2	639.7	279.0	160.4	165.9	794.3000000000001	1004.9000000000001	806.4000000000001	1073.3	954.7	868.3000000000001	990.1	953.6	1114.3	215089.7032	997.600015	746.200011
220	215929.0	1219.4	1279.2	159.3	320.0	943.2	1061.8	1060.1000000000001	899.4000000000001	258.6	136.8	166.70000000000002	1052.7	1286.6000000000001	1125.9	1311.3000000000002	1189.5	1109.9	1228.5	1198.4	1353.6000000000001	216087.3032	1205.700018	950.500014
221	217148.40000000002	918.7	888.4000000000001	145.70000000000002	300.90000000000003	603.9	720.6	773.0	617.8000000000001	336.0	217.4	226.5	692.2	969.2	814.0	1028.2	909.6	830.4000000000001	947.1	843.5	1031.2	217293.0032	924.200014	684.70001
222	218067.1	1040.5	993.4000000000001	151.3	339.0	728.7	845.5	889.2	701.5	284.5	167.8	196.20000000000002	844.3000000000001	1038.3	850.6	1128.8	1012.1	924.9000000000001	1041.7	989.6	1155.3	218217.2033	1034.700015	773.700011
223	219107.6	1160.7	1193.1000000000001	145.3	311.0	897.5	1018.2	1015.4000000000001	849.7	264.7	147.9	149.1	1011.6	1196.9	1031.2	1276.3000000000002	1159.5	1046.6000000000001	1167.3	1149.5	1317.7	219251.9033	1153.200017	901.300014
224	220268.30000000002	1082.2	1121.8	137.9	306.1	788.5	912.9000000000001	944.3000000000001	776.1	295.6	174.9	181.5	900.7	1165.4	997.2	1196.3	1075.6000000000001	970.0	1094.4	1042.6000000000001	1192.4	220405.1033	1086.300016	832.000013
225	221350.5	1136.2	1098.8	141.9	291.7	797.1	917.9000000000001	994.3000000000001	844.5	333.3	208.9	221.10000000000002	915.1	1178.0	1028.2	1248.4	1124.0	1018.2	1139.0	1050.7	1217.0	221491.4033	1129.700017	876.100014
226	222486.7	1059.9	1049.3	135.6	301.90000000000003	760.4000000000001	885.3000000000001	924.3000000000001	758.0	301.7	180.9	183.70000000000002	876.2	1097.4	931.1	1177.9	1057.1000000000001	944.1	1069.0	1002.9000000000001	1196.8	222621.1033	1051.100016	808.600012
227	223546.6	878.7	910.2	126.7	320.6	602.6	719.0	752.0	558.1	288.90000000000003	164.0	173.10000000000002	705.6	956.6	762.7	994.5	869.6	775.7	892.1	823.4000000000001	1003.4000000000001	223672.2033	869.700013	649.10001
228	224425.30000000002	742.6	698.8000000000001	117.80000000000001	297.8	430.8	548.7	624.8000000000001	444.8	307.6	191.20000000000002	204.60000000000002	538.0	785.6	605.6	845.6	729.2	635.4000000000001	753.3000000000001	657.2	824.1	224541.9033	744.000011	517.700008
229	225167.90000000002	1064.7	1099.5	119.2	286.1	793.1	915.1	945.5	778.6	268.0	150.1	160.8	903.9000000000001	1141.1000000000001	974.2	1171.9	1054.0	953.9000000000001	1075.9	1046.7	1234.4	225285.9034	1088.400016	834.700012
230	226232.6	1138.9	1138.1000000000001	142.8	330.5	830.2	955.5	996.1	808.4000000000001	306.40000000000003	184.4	195.60000000000002	943.3000000000001	1190.9	1003.2	1249.7	1127.7	1025.8	1151.1000000000001	1091.7	1265.9	226374.3034	1144.600017	883.000013
231	227371.5	1139.5	1144.1000000000001	148.4	322.6	832.5	953.3000000000001	991.1	816.9000000000001	307.90000000000003	182.60000000000002	194.8	944.7	1190.5	1016.3000000000001	1252.6000000000001	1127.3	1027.3	1148.1000000000001	1094.9	1271.5	227518.9034	1141.300017	878.600013
232	228511.0	1056.6000000000001	1040.0	150.20000000000002	326.8	740.3000000000001	864.1	906.4000000000001	729.8000000000001	311.6	190.8	199.4	857.2	1089.2	912.6	1168.8	1048.0	939.7	1063.5	995.6	1165.6000000000001	228660.2034	1044.900016	789.300012
233	229567.6	1066.1000000000001	1040.9	138.4	308.40000000000003	768.8000000000001	922.2	927.7	757.7	299.7	175.9	182.8	883.3000000000001	1085.3	915.3000000000001	1183.0	1059.2	951.6	1105.0	1029.4	1197.2	229705.1034	1073.600016	813.000012
234	230633.7	1035.3	1026.6000000000001	146.1	313.90000000000003	762.9000000000001	891.4000000000001	889.2	721.4000000000001	272.1	118.7	157.60000000000002	877.7	1038.1000000000001	870.3000000000001	1149.8	996.4000000000001	920.5	1049.0	1021.8000000000001	1161.6000000000001	230778.7034	1033.300015	774.400011
235	231669.0	877.9000000000001	914.1	144.1	283.90000000000003	619.4000000000001	740.0	733.8000000000001	594.0	263.7	135.20000000000002	148.9	729.0	918.9000000000001	779.1	992.7	864.2	768.3000000000001	888.9000000000001	834.7	993.3000000000001	231812.0035	839.500013	624.20001
236	232546.90000000002	700.8000000000001	698.0	105.7	264.3	406.8	525.1	595.1	436.5	294.7	174.10000000000002	185.10000000000002	515.7	777.4000000000001	618.8000000000001	810.4000000000001	689.8000000000001	591.9	710.2	632.0	803.8000000000001	232651.5035	711.40001	486.200007
237	233247.7	1044.5	1035.3	116.30000000000001	288.1	753.8000000000001	868.4000000000001	928.2	756.4000000000001	291.2	172.9	182.3	862.2	1101.3	929.5	1153.4	1035.1000000000001	936.1	1050.7	993.2	1184.5	233362.9035	1059.100016	819.900013
238	234292.2	944.3000000000001	951.1	131.0	322.3	658.1	780.1	813.3000000000001	622.0	281.5	166.9	173.10000000000002	771.2	993.2	801.9000000000001	1052.7	938.1	831.2	953.2	900.8000000000001	1067.3	234422.0035	943.200014	700.200011
239	235236.5	1014.6	1001.4000000000001	129.6	296.1	734.1	847.4000000000001	885.0	718.5	293.0	171.0	179.9	834.7	1051.7	885.2	1127.7	1005.7	914.0	1027.3	960.5	1146.0	235365.2035	1010.600015	784.100012
240	236251.1	852.4000000000001	875.5	125.80000000000001	311.3	591.8000000000001	708.2	726.6	541.1	267.3	154.0	166.70000000000002	685.7	916.4000000000001	730.9000000000001	953.0	839.7	758.5	874.9000000000001	829.3000000000001	1017.1	236375.8035	870.300013	632.70001
241	237103.5	1073.1000000000001	1032.1000000000001	143.6	331.40000000000003	766.4000000000001	881.8000000000001	929.5	741.7	283.7	167.3	189.8	883.3000000000001	1078.3	890.5	1167.0	1050.6000000000001	956.2	1071.6000000000001	1017.1	1168.3	237246.1035	1063.200016	812.400012
242	238176.6	1027.4	1039.4	133.8	285.0	781.9000000000001	901.4000000000001	893.6	742.4000000000001	265.7	150.3	148.8	878.6	1054.4	903.2	1144.3	1028.9	930.7	1050.2	1031.0	1202.1000000000001	238309.3036	1046.000016	796.800012
243	239204.0	859.6	894.6	152.4	323.5	590.2	704.9000000000001	707.2	536.1	257.5	138.0	160.8	698.8000000000001	903.0	731.9000000000001	956.3000000000001	836.8000000000001	751.0	865.7	805.1	993.0	239355.3036	813.600012	598.600009
244	240063.6	745.4000000000001	716.2	106.30000000000001	294.2	440.8	561.1	639.1	451.20000000000005	304.40000000000003	189.70000000000002	195.8	549.6	805.7	617.8000000000001	854.0	739.3000000000001	636.6	756.9000000000001	654.7	800.1	240168.9036	744.100011	530.200008
245	240809.0	820.7	853.4000000000001	105.10000000000001	250.5	568.4	686.7	715.6	570.2	275.40000000000003	155.10000000000002	166.60000000000002	654.1	914.9000000000001	769.5	929.5	809.2	735.0	853.3000000000001	807.9000000000001	965.5	240913.0036	869.500013	629.800009
246	241629.7	1101.2	1058.5	153.8	311.40000000000003	776.2	895.1	947.4000000000001	789.8000000000001	285.0	166.70000000000002	199.3	901.9000000000001	1104.0	946.4000000000001	1186.9	1068.6000000000001	975.5	1094.4	1037.3	1175.4	241782.5036	1082.600016	821.600012
247	242730.90000000002	1073.6000000000001	1103.7	135.4	273.5	823.9000000000001	943.7	938.2	800.1	282.3	163.4	156.60000000000002	917.0	1124.9	986.8000000000001	1199.3	1080.4	980.5	1100.3	1098.7	1259.2	242865.1036	1120.000017	845.100013
248	243804.5	1134.1000000000001	1115.2	181.70000000000002	342.20000000000005	838.3000000000001	957.5	952.4000000000001	791.9000000000001	279.8	160.0	186.70000000000002	947.4000000000001	1120.2	959.7	1227.2	1107.4	1025.0	1144.2	1108.4	1272.0	243985.1036	1113.400016	843.200012
249	244938.6	1153.7	1131.6000000000001	161.0	324.6	863.5	984.0	992.7	829.1	276.90000000000003	157.70000000000002	167.8	985.9000000000001	1138.4	974.8000000000001	1262.8000000000002	1143.6000000000001	1031.3	1151.8	1122.7	1307.0	245098.5037	1129.600017	870.200013
250	246092.30000000002	1095.4	1103.8	136.8	321.1	840.1	956.0	958.6	774.3000000000001	268.1	147.6	145.70000000000002	949.7	1112.7	928.4000000000001	1217.8	1097.3	985.8000000000001	1101.7	1095.1000000000001	1243.5	246228.1037	1103.900017	848.800013
251	247187.7	972.4000000000001	977.9000000000001	145.4	293.8	707.4000000000001	824.3000000000001	827.0	678.6	263.7	147.8	154.10000000000002	818.3000000000001	986.6	838.2	1082.0	966.1	861.5	978.4000000000001	938.7	1122.9	247332.0037	947.500014	715.90001
252	248160.1	710.4000000000001	750.1	120.4	304.6	447.0	562.0	590.0	405.8	270.5	153.60000000000002	159.60000000000002	550.8000000000001	789.3000000000001	605.1	821.3000000000001	704.4000000000001	606.6	721.6	668.0	850.9000000000001	248279.5037	707.20001	486.000007
253	248870.5	870.0	833.6	117.2	300.1	555.0	679.8000000000001	752.8000000000001	569.9	303.1	188.10000000000002	199.3	670.7	915.7	732.8000000000001	973.8000000000001	858.8000000000001	754.3000000000001	879.1	798.3000000000001	939.2	248986.7037	880.300013	636.90001
254	249740.5	899.7	904.1	127.60000000000001	268.5	620.7	742.4000000000001	772.1	631.2	278.6	153.8	162.9	736.8000000000001	939.4000000000001	798.5	1015.4000000000001	890.6	783.6	905.3000000000001	857.5	1011.1	249867.0037	892.800014	655.90001
255	250640.2	920.2	945.6	120.7	274.3	644.4000000000001	763.8000000000001	799.5	645.9000000000001	283.40000000000003	161.70000000000002	167.3	752.9000000000001	992.2	838.6	1036.3	914.6	811.7	931.1	879.3000000000001	1049.7	250759.8037	925.900013	691.00001
256	251560.40000000002	897.4000000000001	895.2	126.4	296.8	592.5	714.8000000000001	771.0	600.6	301.2	181.8	192.70000000000002	704.7	961.5	791.1	1005.9000000000001	886.5	785.2	907.5	825.9000000000001	1014.1	251685.7038	892.300014	658.60001
257	252457.80000000002	1008.8000000000001	966.8000000000001	121.2	309.40000000000003	707.5	821.4000000000001	887.6	699.4000000000001	302.7	180.4	190.5	818.3000000000001	1036.1000000000001	847.9000000000001	1121.0	998.7	898.0	1011.9000000000001	959.5	1132.8	252578.0038	1028.800015	776.500011
258	253466.6	1072.3	1111.1000000000001	141.20000000000002	314.5	797.4000000000001	915.9000000000001	931.1	757.8000000000001	259.3	145.4	148.5	923.8000000000001	1118.4	945.1	1183.1000000000001	1069.2	945.9000000000001	1064.4	1065.8	1224.3	253606.8038	1072.900016	804.600012
259	254538.90000000002	999.4000000000001	974.9000000000001	142.0	300.5	700.2	820.0	857.4000000000001	698.9000000000001	313.70000000000005	195.20000000000002	187.3	812.1	1020.2	861.7	1125.8	1007.3000000000001	887.5	1007.3000000000001	967.4000000000001	1123.2	254679.7038	1012.800015	745.600011
260	255538.30000000002	1013.3000000000001	1031.2	155.3	311.1	734.1	857.5	858.0	702.2	274.7	154.9	162.8	850.5	1038.7	882.9000000000001	1125.2	1005.4000000000001	896.9000000000001	1020.3000000000001	992.9000000000001	1147.4	255692.5038	1000.400015	741.700011
261	256551.6	972.9000000000001	967.0	142.4	296.90000000000003	679.3000000000001	797.4000000000001	830.5	676.0	297.1	173.70000000000002	180.70000000000002	792.2	1005.3000000000001	850.8000000000001	1089.3	965.9000000000001	860.0	978.1	909.4000000000001	1051.0	256692.9038	947.700014	717.400011
262	257524.5	748.5	750.6	117.2	258.8	469.3	586.1	631.3000000000001	489.70000000000005	287.7	169.60000000000002	174.8	573.7	808.2	666.6	861.4000000000001	743.3000000000001	644.1	760.9000000000001	691.0	846.3000000000001	257640.6038	748.500011	526.700008
263	258273.0	945.3000000000001	918.4000000000001	117.30000000000001	272.6	652.3000000000001	777.6	828.0	672.7	281.3	164.5	176.9	768.4000000000001	978.0	822.7	1049.7	932.9000000000001	829.2	954.5	911.0	1074.8	258389.1039	970.800015	711.900011
264	259218.30000000002	1194.0	1194.7	142.6	306.40000000000003	930.3000000000001	1052.0	1051.4	887.6	266.1	140.8	150.0	1044.0	1202.1000000000001	1038.3	1310.1000000000001	1184.8	1080.3	1202.0	1201.6000000000001	1353.3000000000002	259359.9039	1208.900018	937.500014
265	260412.30000000002	1207.6000000000001	1219.6000000000001	157.60000000000002	309.3	938.8000000000001	1055.4	1050.0	898.3000000000001	264.40000000000003	142.70000000000002	150.70000000000002	1056.9	1212.7	1061.0	1321.3000000000002	1199.6000000000001	1089.5	1206.1000000000001	1211.7	1371.4	260568.8039	1204.800018	931.900014
266	261619.90000000002	1097.2	1088.5	154.8	314.5	817.0	940.3000000000001	942.4000000000001	782.7	280.8	164.20000000000002	162.70000000000002	934.5	1096.4	936.7	1215.3	1098.7	979.7	1103.0	1080.7	1244.3000000000002	261773.6039	1088.700016	824.700012
267	262717.10000000003	1160.4	1172.4	146.20000000000002	309.8	887.8000000000001	1009.8000000000001	1014.2	850.6	271.5	148.20000000000002	154.0	1006.4000000000001	1180.2	1016.6	1277.9	1154.6000000000001	1041.8	1163.8	1156.0	1337.1000000000001	262862.3039	1163.700017	895.500013
268	263877.5	1139.9	1144.1000000000001	149.6	330.70000000000005	858.4000000000001	976.4000000000001	990.3000000000001	809.2	284.6	162.60000000000002	166.0	973.9000000000001	1160.5	979.4000000000001	1258.5	1136.5	1024.4	1142.4	1104.3	1301.9	264026.0039	1120.700017	874.700013
269	265017.4	886.0	913.0	130.4	328.0	609.4	727.9000000000001	755.6	558.0	285.7	167.70000000000002	170.20000000000002	715.8000000000001	952.8000000000001	755.2	1001.5	883.5	779.6	898.1	829.3000000000001	1008.3000000000001	265146.704	869.200013	649.10001
270	265903.4	721.5	686.7	113.5	292.5	415.1	535.0	608.0	429.0	303.6	185.10000000000002	197.20000000000002	524.3000000000001	770.4000000000001	591.4	827.9000000000001	709.4000000000001	612.3000000000001	732.2	630.7	777.7	266015.904	714.400011	498.600007
271	266624.9	920.3000000000001	916.3000000000001	106.4	253.4	646.2	766.9000000000001	813.9000000000001	666.9000000000001	271.6	151.70000000000002	162.4	757.9000000000001	972.3000000000001	825.3000000000001	1029.5	909.6	808.6	929.3000000000001	907.3000000000001	1073.5	266730.304	963.200014	701.90001
272	267545.2	1072.4	1070.8	149.4	315.6	797.8000000000001	920.2	923.0	756.8000000000001	270.1	149.4	158.4	914.0	1079.8	913.6	1184.1000000000001	1063.4	956.2	1078.6000000000001	1064.4	1237.7	267693.504	1073.400016	806.800012
273	268617.60000000003	1067.7	1064.1000000000001	150.4	323.70000000000005	797.0	916.3000000000001	917.3000000000001	744.0	273.0	150.6	156.8	910.9000000000001	1070.5	897.2	1183.9	1061.5	953.8000000000001	1073.1000000000001	1054.0	1196.3	268766.904	1060.400016	803.300012
274	269685.3	993.7	1058.9	143.1	285.40000000000003	727.0	849.9000000000001	850.6	708.3000000000001	267.1	147.8	153.20000000000002	840.5	1069.0	926.7	1107.6000000000001	988.3000000000001	880.2	1003.1	982.0	1135.3	269827.304	992.000015	737.000011
275	270679.0	1058.6000000000001	1086.7	141.5	294.8	728.6	851.1	917.1	763.8000000000001	331.90000000000003	209.0	218.4	840.2	1163.6000000000001	1010.3000000000001	1172.1000000000001	1049.2	947.0	1069.5	969.6	1118.6000000000001	270819.304	1046.500015	805.400012
276	271737.60000000003	920.5	862.2	129.4	278.40000000000003	562.7	679.6	791.1	642.1	358.1	235.60000000000002	246.5	674.0	979.3000000000001	830.3000000000001	1032.1000000000001	909.6	809.2	926.1	796.1	971.4000000000001	271865.8041	913.200014	679.70001
277	272658.10000000003	759.3000000000001	755.4000000000001	122.10000000000001	297.40000000000003	457.1	577.7	637.2	461.90000000000003	299.5	182.60000000000002	188.20000000000002	571.1	821.5	646.2	870.6	753.7	645.3000000000001	765.9000000000001	670.1	860.9000000000001	272779.0041	736.400011	523.200008
278	273417.4	678.1	666.7	99.0	289.8	385.70000000000005	505.20000000000005	579.1	388.3	298.3	177.70000000000002	184.3	493.8	752.0	561.2	792.1	671.5	570.0	689.5	604.8000000000001	758.2	273515.4041	690.10001	470.800007
279	274095.5	884.1	913.7	111.0	264.40000000000003	620.5	741.8000000000001	773.1	619.7	281.0	161.5	172.9	711.2	975.6	822.2	992.2	872.7	793.4000000000001	914.7	866.7	1012.0	274205.5041	928.500014	682.20001
280	274979.60000000003	1038.1000000000001	989.4000000000001	155.5	300.8	724.4000000000001	844.5	882.6	737.3000000000001	293.2	171.9	202.5	835.6	1036.4	891.1	1128.8	1007.5	926.9000000000001	1047.0	980.0	1130.3	275134.0041	1026.900015	771.400011
281	276017.7	1078.9	1129.7	144.4	294.7	830.8000000000001	948.7	934.5	784.2	265.0	144.9	153.8	925.1	1139.1000000000001	988.8000000000001	1190.1000000000001	1070.0	984.6	1102.5	1085.3	1250.8000000000002	276160.9041	1094.800016	840.200013
282	277096.60000000003	944.8000000000001	901.9000000000001	160.20000000000002	325.70000000000005	621.2	773.3000000000001	784.6	619.1	298.90000000000003	181.0	204.60000000000002	740.2	946.3000000000001	780.8000000000001	1039.1000000000001	921.2	825.8000000000001	977.9000000000001	864.0	1045.2	277255.7041	908.300014	665.60001
283	278041.4	914.7	922.9000000000001	123.80000000000001	305.0	642.0	760.4000000000001	790.9000000000001	609.7	280.7	128.6	161.70000000000002	753.0	960.8000000000001	779.6	1033.7	881.6	803.7	922.1	879.0	1051.3	278164.0041	917.000014	679.90001
284	278956.10000000003	823.5	816.9000000000001	126.0	298.3	538.5	659.0	697.5	525.2	280.90000000000003	162.5	169.9	653.6	860.8000000000001	688.5	934.5	816.1	708.4000000000001	828.9000000000001	782.9000000000001	961.6	279081.0042	826.900012	582.400008
285	279779.60000000003	858.3000000000001	876.9000000000001	129.3	308.0	584.2	704.9000000000001	729.0	550.3000000000001	278.40000000000003	157.9	163.3	695.0	910.9000000000001	732.2	973.4000000000001	852.9000000000001	747.5	868.2	799.0	956.8000000000001	279907.9042	832.900012	618.000009
286	280637.9	659.6	677.4000000000001	104.0	261.8	391.20000000000005	506.70000000000005	555.6	397.8	292.7	172.0	181.9	477.70000000000005	755.3000000000001	597.5	770.4000000000001	649.7	573.1	688.6	594.1	769.0	280740.8042	672.00001	469.000007
287	281297.5	780.7	749.8000000000001	116.4	291.3	477.8	592.9	664.3000000000001	489.40000000000003	286.2	170.70000000000002	199.70000000000002	581.0	833.1	658.2	867.2	751.7	677.5	792.6	712.7	895.3000000000001	281412.8042	796.100012	561.000009
288	282078.2	944.9000000000001	949.6	131.70000000000002	314.3	663.2	788.7	813.2	630.6	272.0	156.9	168.8	776.1	986.7	804.1	1048.1000000000001	933.0	832.0	957.5	904.9000000000001	1064.1000000000001	282208.9042	941.900014	700.200011
289	283023.10000000003	1080.5	1053.7	128.8	288.0	790.0	906.9000000000001	951.7	792.5	286.40000000000003	160.9	173.5	907.0	1098.4	939.2	1193.4	1067.9	963.5	1080.4	1041.7	1210.5	283150.8042	1086.400016	834.600013
290	284103.60000000003	1114.3	1150.9	134.70000000000002	303.5	860.9000000000001	978.3000000000001	979.6	810.8000000000001	263.7	146.8	146.70000000000002	967.6	1162.9	994.1	1231.3000000000002	1114.4	1007.6	1125.0	1111.5	1269.5	284237.2042	1123.500017	872.800013
291	285217.9	978.8000000000001	937.8000000000001	143.9	301.90000000000003	677.5	797.5	834.9000000000001	676.9000000000001	290.0	172.60000000000002	183.3	795.5	977.2	819.2	1085.5	968.1	860.8000000000001	980.8000000000001	924.4000000000001	1071.8	285360.7043	963.900015	716.800011
292	286196.7	961.2	1029.6000000000001	128.9	276.3	714.6	827.0	832.3000000000001	684.9000000000001	260.3	140.3	142.3	818.9000000000001	1043.0	895.6	1079.2	959.2	856.9000000000001	969.3000000000001	949.9000000000001	1120.9	286324.6043	963.200014	727.70001
293	287157.9	839.8000000000001	824.9000000000001	131.0	302.0	518.3000000000001	635.9000000000001	708.8000000000001	537.8000000000001	315.0	202.60000000000002	210.70000000000002	629.1	904.6	733.6	944.1	831.7	729.0	846.6	742.4000000000001	916.0	287287.8043	822.100012	598.000009
294	287997.7	725.1	707.7	113.30000000000001	286.90000000000003	422.6	538.2	611.8000000000001	438.20000000000005	306.6	189.0	195.8	529.3000000000001	790.2	616.6	835.9000000000001	718.3000000000001	618.4000000000001	734.0	637.4000000000001	808.4000000000001	288109.9043	719.900011	505.000008
295	288722.8	979.9000000000001	981.6	108.10000000000001	279.1	686.5	807.7	871.8000000000001	700.8000000000001	285.1	169.5	178.4	801.5	1051.9	880.9000000000001	1086.6000000000001	971.0	864.9000000000001	986.1	935.2	1116.6000000000001	288829.8043	1005.600015	756.700011
296	289702.7	1132.8	1102.2	133.70000000000002	315.1	839.5	956.0	999.1	817.7	295.1	173.9	180.10000000000002	952.7	1148.6000000000001	967.2	1247.8000000000002	1126.6000000000001	1019.6	1136.1000000000001	1093.9	1251.4	289835.4043	1140.300017	885.700013
